1524392489926435584,-0.07494,-0.00626,0.09071,0.72419,-0.68941,-0.00929,0.01282,
1524392490028149760,-0.07566,-0.01017,0.08917,0.71882,-0.69503,-0.01047,0.01130,
1524392490126430976,-0.07860,-0.01402,0.08687,0.70969,-0.70448,0.00422,0.00462,
1524392490226602496,-0.08257,-0.02084,0.07992,0.71513,-0.69897,-0.00135,-0.00483,
1524392490326598912,-0.08772,-0.02886,0.07284,0.72587,-0.68769,-0.00653,-0.01256,
1524392490426439168,-0.08917,-0.02966,0.07448,0.72469,-0.68828,-0.02017,-0.02616,
1524392490526839296,-0.08634,-0.03251,0.07409,0.72982,-0.68296,-0.02130,-0.02174,
1524392490726262016,-0.09005,-0.03036,0.07240,0.72786,-0.68505,-0.01765,-0.02460,
1524392490926549760,-0.08904,-0.02839,0.07405,0.72026,-0.69330,-0.01163,-0.02058,
1524392491226151424,-0.08700,-0.02754,0.07451,0.71651,-0.69750,-0.00373,-0.00931,
1524392491326178816,-0.08661,-0.02755,0.07454,0.71701,-0.69703,-0.00448,-0.00544,
1524392492126048512,-0.08630,-0.02790,0.07455,0.71524,-0.69887,0.00044,-0.00406,
1524392492325943040,-0.08665,-0.02695,0.07476,0.71174,-0.70242,0.00396,-0.00403,
1524392492626086912,-0.08712,-0.02639,0.07516,0.70807,-0.70610,0.00727,-0.00281,
1524392493027568640,-0.08512,-0.02647,0.07488,0.70874,-0.70539,0.00865,0.00528,
1524392493226143488,-0.08470,-0.02726,0.07461,0.71135,-0.70277,0.00718,0.00745,
1524392493825720320,-0.08247,-0.02624,0.07531,0.70713,-0.70693,0.00839,0.01229,
1524392494125574144,-0.08261,-0.02559,0.07508,0.70337,-0.71057,0.01287,0.01427,
1524392494626062080,-0.06323,-0.02330,0.07144,0.71183,-0.70222,0.00706,0.01149,
1524392494725391360,-0.04552,-0.01960,0.06873,0.71069,-0.70287,0.01593,0.02525,
1524392494825317888,-0.03047,-0.01560,0.06364,0.71636,-0.69706,0.01693,0.02555,
1524392494926166016,-0.02037,-0.01267,0.05948,0.72288,-0.69045,0.01420,0.02288,
1524392495027631872,-0.01399,-0.01216,0.05831,0.72408,-0.68943,0.01938,0.00318,
1524392495127332096,-0.01125,-0.01078,0.05718,0.71650,-0.69460,0.03744,-0.05249,
1524392495227087360,-0.01275,-0.01090,0.05682,0.71743,-0.69007,0.04117,-0.08605,
1524392495326353408,-0.01514,-0.00980,0.05615,0.71655,-0.69213,0.03734,-0.07820,
1524392495425932288,-0.01423,-0.00883,0.05713,0.71110,-0.69850,0.04750,-0.06473,
1524392495526268928,-0.01492,-0.00944,0.05656,0.71176,-0.69825,0.03972,-0.06536,
1524392495626956800,-0.01497,-0.00931,0.05686,0.70871,-0.70186,0.03536,-0.06221,
1524392496725165056,-0.01599,-0.00855,0.05704,0.70385,-0.70707,0.02646,-0.06282,
1524392497525316608,-0.01651,-0.00907,0.05644,0.70447,-0.70676,0.02178,-0.06115,
1524392498224611328,-0.02566,-0.00841,0.05717,0.70916,-0.70211,0.01957,-0.06123,
1524392498724664576,-0.06549,-0.00497,0.05742,0.70951,-0.70218,0.01565,-0.05746,
1524392498924514560,-0.08730,-0.00414,0.05812,0.70756,-0.70404,0.02047,-0.05719,
1524392499026758144,-0.10232,-0.00316,0.05799,0.70618,-0.70479,0.02731,-0.06192,
1524392499124434944,-0.11654,-0.00139,0.05865,0.70297,-0.70805,0.03619,-0.05649,
1524392499224552448,-0.13185,-0.00004,0.05870,0.70283,-0.70794,0.03578,-0.05981,
1524392499325146112,-0.14586,0.00153,0.05977,0.70084,-0.70957,0.03197,-0.06566,
1524392499424984576,-0.15556,0.00141,0.05865,0.70762,-0.70212,0.02496,-0.07533,
1524392499525258496,-0.16557,0.00313,0.05886,0.70677,-0.70249,0.03042,-0.07781,
1524392499626877440,-0.17439,0.00403,0.05890,0.70422,-0.70408,0.03822,-0.08291,
1524392499826009088,-0.18281,0.00516,0.05982,0.70125,-0.70675,0.04516,-0.08188,
1524392499924845568,-0.18628,0.00614,0.05937,0.70069,-0.70680,0.04279,-0.08740,
1524392500024915200,-0.18475,0.00521,0.06085,0.70111,-0.70665,0.03875,-0.08708,
1524392500125465856,-0.18000,0.00499,0.06301,0.69861,-0.70909,0.02922,-0.09097,
1524392500224667136,-0.16898,0.00445,0.06485,0.69784,-0.71047,0.01664,-0.08935,
1524392500324889088,-0.15306,0.00537,0.06812,0.69507,-0.71420,0.00574,-0.08224,
1524392500525733120,-0.11768,0.00694,0.07034,0.69272,-0.71797,-0.01242,-0.06708,
1524392500624675328,-0.10454,0.00560,0.06717,0.69575,-0.71521,-0.01667,-0.06428,
1524392500724719360,-0.08883,0.00478,0.06437,0.69631,-0.71494,-0.02023,-0.06004,
1524392500826312192,-0.07383,0.00374,0.06306,0.69397,-0.71754,-0.02047,-0.05589,
1524392501027740672,-0.03879,0.00441,0.05918,0.69496,-0.71694,-0.02483,-0.04903,
1524392501225832192,-0.00805,0.00771,0.05614,0.69418,-0.71782,-0.03667,-0.03874,
1524392501324674304,0.00573,0.00951,0.05429,0.69120,-0.72074,-0.03820,-0.03643,
1524392501525627648,0.02316,0.01022,0.05262,0.68304,-0.72916,-0.02327,-0.03516,
1524392501624665856,0.02757,0.00798,0.05002,0.68527,-0.72698,-0.01681,-0.04014,
1524392501824136704,0.01998,0.00909,0.04802,0.68698,-0.72458,-0.01282,-0.05352,
1524392501924426240,0.01252,0.01067,0.04643,0.68897,-0.72245,-0.00919,-0.05738,
1524392502027324928,0.00044,0.01255,0.04657,0.68835,-0.72298,-0.00692,-0.05854,
1524392502224293376,-0.03004,0.01607,0.04420,0.68745,-0.72324,-0.00047,-0.06585,
1524392502325696256,-0.05077,0.01616,0.04465,0.68542,-0.72399,0.00659,-0.07740,
1524392502424202752,-0.07076,0.01588,0.04572,0.68301,-0.72599,0.01067,-0.07945,
1524392502525979392,-0.09108,0.01673,0.04702,0.68035,-0.72735,0.01922,-0.08779,
1524392502725328128,-0.12864,0.01924,0.04840,0.67966,-0.72715,0.03812,-0.08872,
1524392502824070912,-0.14385,0.01885,0.04744,0.69160,-0.71390,0.03557,-0.10378,
1524392502924518144,-0.15593,0.01955,0.04810,0.68995,-0.71481,0.04790,-0.10353,
1524392503024518912,-0.16832,0.01998,0.04844,0.68873,-0.71444,0.05460,-0.11069,
1524392503123908096,-0.18348,0.02038,0.04787,0.69202,-0.70936,0.05527,-0.12195,
1524392503324025088,-0.20716,0.02194,0.04854,0.68639,-0.71335,0.06558,-0.12529,
1524392503424953600,-0.21875,0.02396,0.04870,0.67931,-0.71910,0.07253,-0.12719,
1524392503526962176,-0.23167,0.02543,0.04846,0.67739,-0.71956,0.07280,-0.13440,
1524392503724042752,-0.25025,0.02821,0.04761,0.67305,-0.72480,0.07316,-0.12773,
1524392503824003584,-0.25544,0.02863,0.04748,0.67527,-0.72200,0.07096,-0.13296,
1524392504029941760,-0.26430,0.02838,0.04762,0.67693,-0.71950,0.06732,-0.13982,
1524392504223414784,-0.26253,0.02875,0.04706,0.67933,-0.71602,0.06571,-0.14666,
1524392504423673856,-0.25039,0.02705,0.04687,0.68207,-0.71322,0.05994,-0.15000,
1524392504523991552,-0.24062,0.02606,0.04678,0.68553,-0.71037,0.05398,-0.15001,
1524392504623337472,-0.22808,0.02487,0.04691,0.68825,-0.70785,0.05161,-0.15032,
1524392504723724032,-0.21509,0.02315,0.04662,0.69256,-0.70452,0.04515,-0.14825,
1524392504826048768,-0.20546,0.02195,0.04676,0.69608,-0.70113,0.03789,-0.14986,
1524392504923712768,-0.19674,0.02049,0.04641,0.69964,-0.69855,0.02849,-0.14737,
1524392505024619776,-0.18614,0.01915,0.04614,0.70300,-0.69687,0.02100,-0.14041,
1524392505127775744,-0.17511,0.01777,0.04589,0.70641,-0.69459,0.01436,-0.13535,
1524392505223936512,-0.16555,0.01686,0.04636,0.70684,-0.69507,0.01735,-0.13021,
1524392505423643136,-0.14634,0.01507,0.04669,0.70751,-0.69604,0.01489,-0.12135,
1524392505524928768,-0.13564,0.01481,0.04677,0.70763,-0.69638,0.01142,-0.11911,
1524392505623680000,-0.12499,0.01395,0.04671,0.70741,-0.69696,0.00871,-0.11718,
1524392505823932160,-0.10635,0.01307,0.04688,0.70265,-0.70180,0.00513,-0.11720,
1524392505923541248,-0.09783,0.01188,0.04710,0.70242,-0.70191,0.00245,-0.11795,
1524392506025538304,-0.08788,0.01129,0.04676,0.70309,-0.70152,-0.00284,-0.11632,
1524392506223768320,-0.06692,0.00878,0.04520,0.70830,-0.69544,-0.01482,-0.12023,
1524392506325483264,-0.05290,0.00722,0.04495,0.71202,-0.69214,-0.02211,-0.11609,
1524392506423354112,-0.04170,0.00636,0.04493,0.71260,-0.69179,-0.02756,-0.11343,
1524392506623545600,-0.01990,0.00594,0.04533,0.71109,-0.69431,-0.03362,-0.10560,
1524392506723382272,-0.01286,0.00426,0.04607,0.71273,-0.69258,-0.03524,-0.10538,
1524392506823348992,-0.00538,0.00428,0.04555,0.71653,-0.68842,-0.04079,-0.10487,
1524392506924793344,0.00047,0.00456,0.04540,0.71857,-0.68652,-0.04319,-0.10239,
1524392507024782848,0.00592,0.00389,0.04566,0.71894,-0.68671,-0.04329,-0.09840,
1524392507222776064,0.01509,0.00234,0.04488,0.72922,-0.67544,-0.05261,-0.09617,
1524392507524988928,0.02297,0.00266,0.04416,0.72833,-0.67977,-0.04067,-0.07616,
1524392507623298560,0.02352,0.00304,0.04394,0.72863,-0.68027,-0.04198,-0.06758,
1524392507822944512,0.01233,0.00360,0.04534,0.73105,-0.67613,-0.04244,-0.08128,
1524392507922996224,0.00372,0.00418,0.04548,0.72677,-0.68137,-0.03466,-0.07963,
1524392508022917120,-0.00458,0.00589,0.04508,0.72480,-0.68439,-0.02752,-0.07428,
1524392508123045376,-0.01636,0.00698,0.04471,0.72454,-0.68462,-0.02475,-0.07561,
1524392508223128576,-0.02882,0.00716,0.04580,0.72186,-0.68760,-0.02203,-0.07510,
1524392508526402560,-0.06194,0.00812,0.04623,0.72704,-0.68204,-0.02502,-0.07487,
1524392508722991104,-0.08574,0.00915,0.04720,0.72500,-0.68508,-0.02331,-0.06699,
1524392508922612736,-0.11027,0.00999,0.04647,0.72838,-0.68146,-0.02833,-0.06543,
1524392509122662656,-0.13729,0.01076,0.04642,0.72811,-0.68146,-0.03016,-0.06745,
1524392509222844928,-0.14853,0.01121,0.04612,0.72854,-0.68076,-0.03153,-0.06923,
1524392509322747136,-0.15864,0.01248,0.04611,0.72589,-0.68402,-0.02810,-0.06646,
1524392509422794240,-0.16964,0.01283,0.04515,0.72433,-0.68525,-0.03077,-0.06949,
1524392509622665216,-0.19061,0.01462,0.04514,0.72068,-0.68962,-0.02700,-0.06574,
1524392509722740992,-0.20419,0.01600,0.04546,0.71979,-0.69010,-0.02250,-0.07181,
1524392509822751488,-0.21587,0.01734,0.04602,0.71663,-0.69320,-0.01545,-0.07539,
1524392509922773760,-0.22659,0.01902,0.04591,0.71436,-0.69614,-0.00846,-0.07080,
1524392510023165952,-0.23701,0.02053,0.04622,0.70987,-0.70103,-0.00411,-0.06801,
1524392510123302400,-0.24642,0.02146,0.04597,0.70872,-0.70164,-0.00364,-0.07351,
1524392510222793216,-0.25416,0.02198,0.04592,0.70623,-0.70311,-0.00143,-0.08284,
1524392510322445568,-0.25797,0.02274,0.04598,0.70337,-0.70566,0.00637,-0.08531,
1524392510622264320,-0.26372,0.02413,0.04536,0.70292,-0.70626,0.00909,-0.08382,
1524392510922324480,-0.25798,0.02394,0.04576,0.69975,-0.70841,0.00898,-0.09182,
1524392511022729984,-0.24913,0.02261,0.04722,0.69831,-0.71003,0.00911,-0.09018,
1524392511122268160,-0.23912,0.02052,0.04805,0.69858,-0.70912,0.01039,-0.09505,
1524392511222016768,-0.22757,0.01889,0.04835,0.70214,-0.70583,0.00389,-0.09370,
1524392511322236928,-0.21587,0.01836,0.04851,0.70327,-0.70551,-0.00133,-0.08760,
1524392511422819072,-0.20321,0.01748,0.04916,0.70309,-0.70611,-0.00358,-0.08406,
1524392511533120512,-0.18907,0.01527,0.05013,0.70482,-0.70468,-0.00814,-0.08121,
1524392511622264320,-0.17585,0.01419,0.04982,0.70849,-0.70143,-0.01451,-0.07634,
1524392511822163456,-0.15392,0.01138,0.04975,0.71429,-0.69463,-0.02566,-0.08138,
1524392511922297088,-0.14363,0.00942,0.05003,0.71340,-0.69581,-0.02664,-0.07877,
1524392512121801472,-0.11945,0.00640,0.04992,0.71542,-0.69316,-0.03195,-0.08178,
1524392512222184960,-0.10732,0.00532,0.04960,0.71638,-0.69197,-0.03443,-0.08240,
1524392512322001920,-0.09659,0.00453,0.04991,0.71565,-0.69303,-0.03425,-0.07990,
1524392512528531200,-0.07652,0.00384,0.05029,0.71304,-0.69608,-0.03727,-0.07521,
1524392512721987328,-0.05637,0.00284,0.04975,0.71123,-0.69808,-0.03727,-0.07375,
1524392512922020096,-0.03910,0.00156,0.04959,0.71182,-0.69728,-0.03916,-0.07470,
1524392513221408000,-0.02011,0.00035,0.04969,0.71282,-0.69567,-0.04102,-0.07905,
1524392513321599232,-0.01387,0.00063,0.05020,0.71437,-0.69405,-0.04287,-0.07830,
1524392513621601792,0.00268,-0.00024,0.05053,0.71643,-0.69278,-0.03932,-0.07235,
1524392513721346560,0.00705,-0.00058,0.05060,0.71876,-0.69010,-0.04236,-0.07312,
1524392513821219072,0.01056,0.00001,0.05082,0.72059,-0.68819,-0.04553,-0.07116,
1524392514023924224,0.01687,-0.00050,0.05080,0.72489,-0.68385,-0.04604,-0.06895,
1524392514121380608,0.02199,-0.00036,0.05091,0.72543,-0.68369,-0.04643,-0.06452,
1524392514321721088,0.02426,-0.00105,0.05165,0.72823,-0.68054,-0.05133,-0.06257,
